sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
2499,19,2024-11-10,Tacoma,38567.57,0.02,Pending,771.3514
2500,2,2024-11-11,Camry,25697.28,0.03,Completed,770.9183999999999
2501,11,2024-11-15,Highlander,37726.8,0.03,Completed,1131.804
2502,1,2024-11-08,Camry,26870.93,0.05,Completed,1343.5465000000002
2503,16,2024-11-05,Corolla,24625.95,0.03,Completed,738.7785
2504,11,2024-11-09,Highlander,39172.71,,Cancelled,0.0
2505,10,2024-11-13,Highlander,35460.4,0.05,Completed,1773.0200000000002
2506,2,2024-11-07,Tundra,40983.07,0.03,Completed,1229.4921
2507,20,2024-11-15,Highlander,35905.57,0.05,Completed,1795.2785000000001
2508,17,2024-11-19,RAV4,29112.36,,Completed,0.0
2509,11,2024-11-05,Tacoma,33655.4,0.02,Completed,673.1080000000001
2510,8,2024-11-14,Corolla,24041.35,0.03,Completed,721.2404999999999
2511,13,2024-11-03,Corolla,20206.28,0.03,Completed,606.1883999999999
2512,9,2024-11-10,Tundra,49210.31,0.02,Completed,984.2062
2513,18,2024-11-27,Camry,29053.58,,Pending,0.0
2514,13,2024-11-23,Tundra,48057.63,,Completed,0.0
2515,14,2024-11-21,Highlander,43408.56,0.05,Completed,2170.428
2516,2,2024-11-13,Camry,29643.0,,Completed,0.0
2517,8,2024-11-16,Camry,27955.25,0.05,Cancelled,1397.7625
2518,12,2024-11-14,Tundra,46271.92,0.02,Completed,925.4384
2519,5,2024-11-05,Corolla,23829.8,0.03,Pending,714.894
2520,2,2024-11-14,Tacoma,37524.48,0.03,Completed,1125.7344
2521,9,2024-11-16,Camry,28463.11,,Completed,0.0
2522,12,2024-11-17,Highlander,37814.44,0.03,Completed,1134.4332
2523,19,2024-11-16,Tacoma,37834.48,,Completed,0.0
2524,10,2024-11-02,Tacoma,38806.39,0.02,Completed,776.1278
2525,16,2024-11-28,Tacoma,33129.01,0.05,Cancelled,1656.4505000000001
2526,7,2024-11-19,Tacoma,35673.38,0.05,Pending,1783.6689999999999
2527,17,2024-11-03,RAV4,31960.27,,Completed,0.0
2528,17,2024-11-14,Tacoma,31010.58,0.03,Completed,930.3174
2529,2,2024-11-05,Tundra,39228.25,0.05,Completed,1961.4125000000001
2530,9,2024-11-25,Camry,26434.53,0.05,Pending,1321.7265
2531,7,2024-11-18,Highlander,39406.35,,Pending,0.0
2532,13,2024-11-21,Corolla,23038.18,0.02,Completed,460.7636
2533,18,2024-11-08,RAV4,27150.63,0.02,Completed,543.0126
2534,11,2024-11-10,Camry,26715.31,0.03,Pending,801.4593
2535,17,2024-11-07,RAV4,29423.46,0.05,Completed,1471.173
2536,19,2024-11-12,Corolla,24619.18,0.05,Cancelled,1230.959
2537,20,2024-11-30,RAV4,33181.55,0.03,Completed,995.4465
2538,20,2024-11-21,Corolla,23795.21,0.02,Cancelled,475.9042
2539,3,2024-11-18,Tacoma,35917.81,0.03,Completed,1077.5342999999998
2540,18,2024-11-26,Camry,25387.2,0.03,Completed,761.616
2541,13,2024-11-17,Camry,27156.23,0.02,Pending,543.1246
2542,16,2024-11-02,Tacoma,33576.27,0.05,Completed,1678.8135
2543,7,2024-11-07,RAV4,27972.11,0.05,Completed,1398.6055000000001
2544,11,2024-11-05,Camry,27154.27,0.05,Completed,1357.7135
2545,20,2024-11-25,Tundra,40035.21,0.05,Completed,2001.7605
2546,2,2024-11-15,Corolla,24520.77,0.05,Pending,1226.0385
2547,11,2024-11-05,Camry,26320.05,0.05,Completed,1316.0025
2548,15,2024-11-24,Corolla,23043.26,,Completed,0.0
2549,16,2024-11-30,Corolla,24542.28,,Completed,0.0
2550,3,2024-11-09,Camry,25518.72,0.05,Completed,1275.9360000000001
2551,8,2024-11-17,Camry,25877.31,0.03,Completed,776.3193
2552,2,2024-11-28,Tacoma,35967.24,0.03,Completed,1079.0172
2553,18,2024-11-15,Tacoma,30848.98,0.05,Completed,1542.449
2554,19,2024-11-26,Camry,28628.21,0.02,Completed,572.5642
2555,5,2024-11-23,Tacoma,35554.69,0.03,Cancelled,1066.6407
2556,18,2024-11-11,Tacoma,38876.45,,Completed,0.0
2557,18,2024-11-13,Tacoma,34781.85,0.05,Completed,1739.0925
2558,11,2024-11-02,Corolla,21157.74,,Completed,0.0
2559,9,2024-11-23,Camry,26885.18,0.02,Pending,537.7036
2560,5,2024-11-25,Tacoma,34803.65,0.02,Cancelled,696.0730000000001
2561,17,2024-11-06,Highlander,44356.91,,Completed,0.0
2562,10,2024-11-07,RAV4,31626.24,0.05,Completed,1581.3120000000001
2563,20,2024-11-07,Camry,29715.78,0.05,Pending,1485.789
2564,3,2024-11-07,RAV4,31499.42,,Completed,0.0
2565,7,2024-11-24,RAV4,29093.58,0.03,Cancelled,872.8074
2566,17,2024-11-01,Tacoma,39493.6,0.05,Completed,1974.68
2567,15,2024-11-30,Camry,26034.93,0.03,Completed,781.0479
2568,4,2024-11-25,RAV4,29050.09,0.02,Pending,581.0018
2569,12,2024-11-14,Highlander,40790.02,0.02,Completed,815.8004
2570,12,2024-11-18,RAV4,34233.86,0.03,Completed,1027.0158
2571,11,2024-11-06,Tundra,40849.91,0.05,Completed,2042.4955000000002
2572,18,2024-11-30,RAV4,32371.32,,Completed,0.0
2573,2,2024-11-06,Camry,28442.66,0.02,Pending,568.8532
2574,13,2024-11-12,RAV4,29138.09,0.03,Completed,874.1427
2575,12,2024-11-02,Corolla,21679.77,0.03,Completed,650.3931
2576,4,2024-11-01,RAV4,32421.44,0.05,Completed,1621.0720000000001
2577,2,2024-11-09,Highlander,39357.43,0.03,Completed,1180.7229
2578,7,2024-11-18,Tundra,49923.84,0.02,Completed,998.4767999999999
2579,16,2024-11-14,Tacoma,30011.69,0.05,Completed,1500.5845
2580,11,2024-11-14,RAV4,34757.29,,Completed,0.0
2581,10,2024-11-23,Tacoma,39676.16,0.03,Completed,1190.2848000000001
2582,16,2024-11-10,Corolla,22262.11,0.03,Cancelled,667.8633
2583,19,2024-11-19,Camry,27547.82,0.05,Completed,1377.391
2584,17,2024-11-17,RAV4,32269.73,0.03,Completed,968.0918999999999
2585,19,2024-11-09,Camry,25817.92,0.05,Completed,1290.896
2586,3,2024-11-05,Tundra,40704.58,,Completed,0.0
2587,20,2024-11-20,Camry,25324.11,0.03,Completed,759.7233
2588,15,2024-11-15,Corolla,20099.69,,Completed,0.0
2589,14,2024-11-09,Camry,27123.9,0.05,Completed,1356.1950000000002
2590,4,2024-11-03,Camry,28945.03,,Completed,0.0
2591,5,2024-11-23,Corolla,23389.08,0.02,Completed,467.7816
2592,6,2024-11-08,Highlander,40255.8,0.03,Completed,1207.674
2593,20,2024-11-15,Camry,26135.51,,Completed,0.0
2594,18,2024-11-10,Camry,27422.17,0.02,Completed,548.4434
2595,4,2024-11-20,RAV4,28144.34,0.02,Completed,562.8868
2596,15,2024-11-06,Highlander,40625.52,0.02,Completed,812.5104
2597,5,2024-11-04,Highlander,37443.81,0.03,Completed,1123.3142999999998
2598,8,2024-11-28,Highlander,44771.54,0.02,Completed,895.4308000000001
2599,6,2024-11-13,Camry,28308.33,,Completed,0.0
2600,5,2024-11-14,Corolla,21844.38,0.05,Completed,1092.219
2601,5,2024-11-22,Highlander,36193.13,0.02,Completed,723.8625999999999
2602,11,2024-11-02,Tundra,36954.19,,Pending,0.0
2603,13,2024-11-22,Highlander,44481.14,0.05,Pending,2224.0570000000002
2604,16,2024-11-15,Corolla,22998.98,0.02,Completed,459.9796
2605,8,2024-11-27,Tacoma,39389.27,0.02,Cancelled,787.7854
2606,13,2024-11-07,Tundra,49354.22,0.02,Cancelled,987.0844000000001
2607,6,2024-11-23,Camry,28726.51,,Completed,0.0
2608,16,2024-11-24,Tundra,36815.23,0.03,Completed,1104.4569000000001
2609,7,2024-11-10,Corolla,20180.49,0.02,Completed,403.60980000000006
2610,19,2024-11-14,Corolla,20625.6,,Pending,0.0
2611,16,2024-11-14,RAV4,29215.44,0.03,Pending,876.4631999999999
2612,11,2024-11-03,Tacoma,37312.31,0.05,Completed,1865.6154999999999
2613,6,2024-11-24,Highlander,36499.49,0.02,Completed,729.9898
2614,5,2024-11-11,RAV4,28719.43,0.03,Pending,861.5829
2615,2,2024-11-09,Tundra,38349.66,0.05,Pending,1917.4830000000002
2616,18,2024-11-02,Tundra,37106.0,0.03,Pending,1113.18
2617,15,2024-11-28,Camry,28464.03,0.02,Cancelled,569.2805999999999
2618,6,2024-11-20,Camry,25166.76,0.05,Pending,1258.338
2619,15,2024-11-16,Tacoma,30865.93,0.03,Completed,925.9779
2620,1,2024-11-20,Tacoma,38100.55,0.05,Completed,1905.0275000000001
2621,9,2024-11-14,Camry,28599.02,0.03,Pending,857.9706
2622,12,2024-11-12,RAV4,29602.25,0.05,Cancelled,1480.1125000000002
2623,14,2024-11-20,Tacoma,32021.65,0.03,Completed,960.6495
2624,7,2024-11-21,Tundra,46239.37,,Pending,0.0
2625,3,2024-11-15,Tacoma,30306.42,0.02,Cancelled,606.1283999999999
2626,20,2024-11-08,Tacoma,35394.15,,Completed,0.0
2627,4,2024-11-09,Camry,26595.45,,Completed,0.0
2628,12,2024-11-10,RAV4,34568.1,0.03,Completed,1037.043
2629,3,2024-11-01,Tacoma,37310.61,,Pending,0.0
2630,19,2024-11-08,Highlander,40025.94,0.03,Completed,1200.7782
2631,14,2024-11-01,RAV4,33291.94,0.05,Completed,1664.5970000000002
2632,13,2024-11-30,RAV4,28041.83,0.05,Completed,1402.0915000000002
2633,13,2024-11-04,Camry,28465.77,0.02,Cancelled,569.3154000000001
2634,20,2024-11-19,Tacoma,33901.67,0.02,Completed,678.0334
2635,11,2024-11-13,Tundra,38934.08,0.02,Cancelled,778.6816
2636,15,2024-11-27,Tundra,45535.83,0.03,Completed,1366.0749
2637,12,2024-11-07,RAV4,32656.22,,Completed,0.0
2638,17,2024-11-10,Corolla,22043.37,,Completed,0.0
2639,11,2024-11-08,RAV4,29036.16,0.02,Completed,580.7232
2640,12,2024-11-10,Corolla,22836.07,0.02,Completed,456.7214
2641,2,2024-11-02,Highlander,42084.81,0.02,Completed,841.6962
2642,17,2024-11-10,Corolla,23894.31,0.05,Completed,1194.7155
2643,5,2024-11-26,Tacoma,33670.0,0.03,Completed,1010.0999999999999
2644,8,2024-11-30,Tundra,44990.53,0.03,Pending,1349.7159
2645,1,2024-11-29,Highlander,42502.77,,Completed,0.0
2646,3,2024-11-13,Tundra,48965.91,,Completed,0.0
2647,4,2024-11-28,Corolla,23705.54,0.03,Pending,711.1662
2648,14,2024-11-14,RAV4,27843.93,0.05,Completed,1392.1965
2649,9,2024-11-30,Tundra,39998.58,0.05,Completed,1999.929
2650,7,2024-11-05,RAV4,32731.68,0.03,Completed,981.9504
2651,9,2024-11-25,Tundra,44430.09,,Completed,0.0
2652,2,2024-11-09,RAV4,30149.07,0.05,Completed,1507.4535
2653,19,2024-11-15,Highlander,41888.16,,Completed,0.0
2654,10,2024-11-11,Camry,27608.73,,Cancelled,0.0
2655,14,2024-11-04,Tacoma,35710.98,0.05,Completed,1785.5490000000002
2656,6,2024-11-18,Tundra,37571.38,,Completed,0.0
2657,15,2024-11-21,Tacoma,31568.76,,Pending,0.0
2658,6,2024-11-17,Camry,28872.71,0.03,Completed,866.1813
2659,17,2024-11-30,Camry,27133.62,0.03,Completed,814.0085999999999
2660,3,2024-11-18,RAV4,29975.41,0.02,Completed,599.5082
2661,5,2024-11-16,Tundra,41625.73,0.03,Completed,1248.7719
2662,13,2024-11-02,RAV4,28535.6,0.03,Completed,856.0679999999999
2663,10,2024-11-28,Camry,25872.54,,Pending,0.0
2664,15,2024-11-18,Tundra,39430.34,0.02,Completed,788.6067999999999
2665,13,2024-11-23,Tacoma,30902.97,0.03,Completed,927.0891
2666,15,2024-11-15,RAV4,27548.12,,Completed,0.0
2667,20,2024-11-23,Camry,27353.81,0.05,Completed,1367.6905000000002
2668,16,2024-11-19,Corolla,23139.16,0.03,Pending,694.1748
2669,17,2024-11-07,Camry,28230.69,,Completed,0.0
2670,9,2024-11-16,Tundra,47258.79,,Completed,0.0
2671,10,2024-11-18,Camry,27187.05,0.03,Completed,815.6115
2672,14,2024-11-04,Camry,29158.39,,Completed,0.0
2673,11,2024-11-04,RAV4,34957.29,0.03,Pending,1048.7187
2674,16,2024-11-02,RAV4,29564.95,0.03,Completed,886.9485
2675,18,2024-11-15,Camry,26461.97,0.05,Completed,1323.0985
2676,18,2024-11-30,RAV4,29404.29,,Completed,0.0
2677,8,2024-11-21,Corolla,20998.91,0.03,Completed,629.9673
2678,2,2024-11-12,Tacoma,38690.48,,Completed,0.0
2679,15,2024-11-21,Tacoma,36599.36,0.02,Completed,731.9872
2680,9,2024-11-11,Camry,27688.81,0.05,Completed,1384.4405000000002
2681,8,2024-11-28,RAV4,27441.4,0.02,Completed,548.8280000000001
2682,13,2024-11-17,Camry,28203.26,,Completed,0.0
2683,2,2024-11-20,RAV4,28964.32,0.05,Completed,1448.2160000000001
2684,5,2024-11-02,RAV4,27791.77,,Completed,0.0
2685,11,2024-11-03,Highlander,36757.46,0.05,Completed,1837.873
2686,8,2024-11-22,Highlander,43898.39,0.02,Completed,877.9678
2687,3,2024-11-20,Camry,27967.0,,Pending,0.0
2688,9,2024-11-22,Tacoma,38276.95,0.02,Completed,765.539
2689,1,2024-11-08,Camry,28791.25,0.02,Completed,575.825
2690,14,2024-11-10,Corolla,21851.71,0.05,Completed,1092.5855
2691,9,2024-11-16,Tacoma,33004.94,0.02,Completed,660.0988000000001
2692,11,2024-11-15,Corolla,20423.63,0.02,Completed,408.47260000000006
2693,4,2024-11-12,RAV4,34452.21,,Completed,0.0
2694,10,2024-11-21,Corolla,24373.17,0.02,Pending,487.4634
2695,18,2024-11-15,Corolla,21661.37,,Pending,0.0
2696,11,2024-11-29,Highlander,36980.53,,Completed,0.0
2697,10,2024-11-19,RAV4,28357.66,,Completed,0.0
2698,1,2024-11-20,Camry,28743.84,0.03,Pending,862.3152
2699,12,2024-11-23,RAV4,29860.49,0.02,Completed,597.2098000000001
2700,18,2024-11-19,Camry,29497.52,0.03,Pending,884.9256
2701,15,2024-11-13,Tacoma,32112.2,0.03,Completed,963.366
2702,13,2024-11-21,Tacoma,39982.1,0.02,Completed,799.6419999999999
2703,12,2024-11-18,Corolla,21734.8,0.03,Pending,652.044
2704,13,2024-11-19,Corolla,21205.5,0.05,Completed,1060.275
2705,17,2024-11-12,Corolla,24809.68,0.05,Completed,1240.4840000000002
2706,11,2024-11-08,RAV4,32403.96,0.05,Completed,1620.198
2707,7,2024-11-19,Corolla,21668.59,,Completed,0.0
2708,4,2024-11-02,Tacoma,38012.93,0.05,Completed,1900.6465
2709,8,2024-11-01,Highlander,38139.04,0.02,Completed,762.7808
2710,11,2024-11-08,Camry,28995.32,0.05,Completed,1449.766
2711,15,2024-11-02,Corolla,23142.93,,Pending,0.0
2712,7,2024-11-25,Camry,26502.79,0.03,Pending,795.0837
2713,12,2024-11-22,Tundra,35530.56,0.03,Completed,1065.9168
2714,2,2024-11-18,RAV4,34114.29,,Pending,0.0
2715,16,2024-11-28,RAV4,28404.7,,Pending,0.0
2716,16,2024-11-25,Highlander,42283.85,0.05,Completed,2114.1925
2717,8,2024-11-25,Highlander,41972.65,,Completed,0.0
2718,19,2024-11-13,Tundra,46499.51,,Completed,0.0
2719,4,2024-11-07,Camry,26795.58,0.03,Cancelled,803.8674
2720,12,2024-11-11,Corolla,23079.79,0.05,Completed,1153.9895000000001
2721,16,2024-11-27,RAV4,31046.7,,Completed,0.0
2722,1,2024-11-22,Tundra,43431.64,0.03,Cancelled,1302.9492
2723,3,2024-11-02,Tundra,38834.27,0.03,Completed,1165.0280999999998
2724,1,2024-11-05,Corolla,24628.84,0.03,Pending,738.8652
2725,1,2024-11-04,Corolla,20692.6,0.05,Completed,1034.6299999999999
2726,14,2024-11-25,Tundra,49300.19,0.03,Pending,1479.0057
2727,9,2024-11-20,RAV4,31323.89,0.02,Completed,626.4778
2728,6,2024-11-18,Camry,27981.05,0.03,Completed,839.4314999999999
2729,1,2024-11-01,Corolla,22248.02,0.05,Completed,1112.401
2730,9,2024-11-03,Camry,25744.9,0.05,Completed,1287.2450000000001
2731,2,2024-11-10,Corolla,20676.96,0.05,Completed,1033.848
2732,16,2024-11-21,Camry,28150.88,0.05,Pending,1407.544
2733,1,2024-11-12,Tundra,35246.14,,Pending,0.0
2734,8,2024-11-30,Camry,28935.74,,Completed,0.0
2735,6,2024-11-05,RAV4,34372.01,0.05,Cancelled,1718.6005000000002
2736,5,2024-11-23,RAV4,34815.44,0.02,Completed,696.3088
2737,14,2024-11-25,Camry,29932.12,,Completed,0.0
2738,13,2024-11-27,Corolla,20283.05,0.05,Cancelled,1014.1525
2739,19,2024-11-07,Tundra,39818.63,0.02,Completed,796.3725999999999
2740,17,2024-11-14,RAV4,30716.08,0.02,Completed,614.3216000000001
2741,16,2024-11-29,Corolla,23553.75,,Completed,0.0
2742,8,2024-11-16,Tundra,45922.4,0.03,Completed,1377.672
2743,20,2024-11-01,Tundra,45939.76,0.03,Completed,1378.1928
2744,18,2024-11-08,Highlander,40370.55,,Completed,0.0
2745,16,2024-11-14,RAV4,28476.54,0.05,Completed,1423.8270000000002
2746,19,2024-11-14,Highlander,39635.68,0.03,Cancelled,1189.0704
2747,19,2024-11-10,Corolla,23388.69,,Pending,0.0
2748,3,2024-11-04,Highlander,44270.36,0.02,Cancelled,885.4072
2749,16,2024-11-27,Tundra,48727.24,0.02,Completed,974.5448
2750,9,2024-11-14,Tundra,41532.08,0.02,Completed,830.6416
2751,5,2024-11-14,Corolla,22849.22,0.03,Completed,685.4766
2752,20,2024-11-08,Corolla,24325.4,0.03,Pending,729.7620000000001
2753,20,2024-11-24,Highlander,39108.35,0.05,Completed,1955.4175
2754,20,2024-11-21,Corolla,23663.0,0.02,Pending,473.26
2755,4,2024-11-27,Tacoma,37204.34,0.02,Completed,744.0867999999999
2756,10,2024-11-13,Camry,25858.59,0.05,Pending,1292.9295000000002
2757,6,2024-11-08,Highlander,43159.54,0.02,Completed,863.1908000000001
2758,19,2024-11-08,Camry,25707.74,0.02,Completed,514.1548
2759,17,2024-11-28,Highlander,36203.79,0.05,Completed,1810.1895000000002
2760,10,2024-11-08,Corolla,21421.99,0.05,Completed,1071.0995
2761,7,2024-11-19,Tundra,48903.1,0.02,Completed,978.062
2762,16,2024-11-07,Tacoma,33037.72,0.02,Completed,660.7544
2763,18,2024-11-05,Tacoma,33133.46,,Completed,0.0
2764,9,2024-11-27,Corolla,20898.77,,Completed,0.0
2765,17,2024-11-05,Tundra,42645.09,0.05,Pending,2132.2545
2766,14,2024-11-22,Tacoma,30466.59,0.02,Completed,609.3318
2767,20,2024-11-22,Tundra,48740.68,0.05,Completed,2437.034
2768,18,2024-11-01,Highlander,41909.47,,Completed,0.0
2769,4,2024-11-05,Corolla,21668.6,0.05,Cancelled,1083.43
2770,11,2024-11-06,Corolla,22329.5,,Completed,0.0
2771,13,2024-11-28,Highlander,39457.18,0.02,Pending,789.1436
2772,8,2024-11-23,RAV4,32272.45,,Completed,0.0
2773,8,2024-11-21,Tundra,36761.29,0.03,Cancelled,1102.8387
2774,20,2024-11-07,Camry,26382.72,,Completed,0.0
2775,12,2024-11-19,Tundra,47023.64,,Completed,0.0
2776,20,2024-11-07,Tundra,49635.89,0.05,Completed,2481.7945
2777,7,2024-11-10,Tacoma,33869.47,0.02,Completed,677.3894
2778,20,2024-11-16,Highlander,40487.31,0.03,Completed,1214.6192999999998
2779,18,2024-11-24,Corolla,21709.2,0.05,Pending,1085.46
2780,14,2024-11-15,Corolla,22146.22,,Pending,0.0
2781,20,2024-11-29,Tundra,45096.38,0.02,Completed,901.9276
2782,7,2024-11-03,Camry,26864.12,0.02,Completed,537.2823999999999
2783,16,2024-11-30,Tundra,47202.01,,Completed,0.0
2784,14,2024-11-08,Camry,25845.6,0.05,Completed,1292.28
2785,20,2024-11-07,Corolla,20905.4,,Pending,0.0
2786,15,2024-11-10,Camry,29216.04,0.02,Completed,584.3208000000001
2787,19,2024-11-07,Highlander,43975.76,0.02,Pending,879.5152
2788,1,2024-11-28,Corolla,22228.08,,Completed,0.0
2789,12,2024-11-13,RAV4,33266.24,0.02,Completed,665.3248
2790,7,2024-11-04,RAV4,27118.35,,Completed,0.0
2791,11,2024-11-06,Tundra,36631.67,0.05,Cancelled,1831.5835
2792,20,2024-11-19,Tundra,42397.15,0.02,Completed,847.9430000000001
2793,3,2024-11-08,Tundra,37451.98,0.03,Pending,1123.5594
2794,14,2024-11-19,Tundra,47911.2,0.02,Completed,958.2239999999999
2795,12,2024-11-13,Tundra,37869.31,,Completed,0.0
2796,1,2024-11-14,Corolla,21238.82,,Pending,0.0
2797,3,2024-11-19,Tacoma,39314.12,0.05,Pending,1965.7060000000001
2798,17,2024-11-24,Tundra,38854.48,0.05,Completed,1942.7240000000002
2799,19,2024-11-20,RAV4,30662.97,0.02,Pending,613.2594
2800,12,2024-11-09,Tacoma,30995.07,,Completed,0.0
2801,8,2024-11-25,Tundra,49138.13,0.05,Completed,2456.9065
2802,17,2024-11-18,Corolla,23417.62,0.05,Pending,1170.881
2803,19,2024-11-16,Tacoma,39446.85,0.05,Completed,1972.3425
2804,11,2024-11-10,Tundra,41471.81,0.03,Completed,1244.1543
2805,13,2024-11-03,Tundra,47656.73,0.05,Completed,2382.8365000000003
2806,15,2024-11-27,Corolla,22467.53,0.03,Completed,674.0259
2807,5,2024-11-14,Camry,26234.01,0.05,Pending,1311.7005
2808,19,2024-11-01,Highlander,37811.42,0.03,Completed,1134.3426
2809,18,2024-11-17,Tundra,47238.62,,Completed,0.0
2810,15,2024-11-05,RAV4,29404.52,0.05,Pending,1470.226
2811,20,2024-11-23,Highlander,42196.56,0.03,Completed,1265.8968
2812,14,2024-11-18,Tacoma,30657.4,,Completed,0.0
2813,1,2024-11-28,Highlander,40867.06,0.03,Completed,1226.0118
2814,9,2024-11-13,Camry,28107.88,,Pending,0.0
2815,20,2024-11-01,Tacoma,39195.1,0.02,Completed,783.902
2816,16,2024-11-03,Tundra,41734.37,0.03,Completed,1252.0311
2817,15,2024-11-17,Corolla,24412.18,0.02,Completed,488.2436
2818,6,2024-11-08,RAV4,33324.9,0.03,Completed,999.747
2819,6,2024-11-14,Corolla,24528.51,0.03,Pending,735.8552999999999
2820,5,2024-11-17,Tacoma,33118.05,0.03,Completed,993.5415
2821,10,2024-11-04,RAV4,30434.67,,Completed,0.0
2822,13,2024-11-12,Highlander,42682.04,0.05,Pending,2134.1020000000003
2823,11,2024-11-19,Camry,28550.78,,Completed,0.0
2824,5,2024-11-14,RAV4,34357.69,0.02,Completed,687.1538
2825,12,2024-11-13,Tundra,41229.82,0.05,Pending,2061.491
2826,11,2024-11-26,Highlander,40433.56,0.02,Pending,808.6712
2827,12,2024-11-02,RAV4,28315.74,,Completed,0.0
2828,17,2024-11-11,Camry,27238.51,0.03,Completed,817.1552999999999
2829,7,2024-11-19,Highlander,35518.8,,Cancelled,0.0
2830,14,2024-11-09,Highlander,41229.96,0.05,Completed,2061.498
2831,1,2024-11-07,Tacoma,34385.74,0.02,Cancelled,687.7148
2832,6,2024-11-13,Corolla,23770.82,,Pending,0.0
2833,3,2024-11-11,Corolla,20254.97,0.03,Pending,607.6491
2834,3,2024-11-24,Corolla,24459.39,0.05,Completed,1222.9695
2835,19,2024-11-28,Tundra,46714.41,,Pending,0.0
2836,5,2024-11-27,Tundra,46958.81,0.05,Completed,2347.9405
2837,5,2024-11-07,Tundra,38361.74,,Completed,0.0
2838,2,2024-11-16,Camry,25657.08,0.05,Completed,1282.8540000000003
2839,12,2024-11-09,Corolla,23333.63,,Completed,0.0
2840,19,2024-11-09,Tundra,48195.07,0.05,Completed,2409.7535000000003
2841,17,2024-11-01,Tacoma,37177.49,,Completed,0.0
2842,14,2024-11-19,RAV4,31251.67,0.02,Pending,625.0334
2843,1,2024-11-16,Corolla,20218.81,0.02,Pending,404.37620000000004
2844,8,2024-11-19,Tundra,42946.86,0.02,Completed,858.9372000000001
2845,18,2024-11-20,RAV4,34524.23,0.05,Completed,1726.2115000000003
2846,20,2024-11-27,RAV4,28957.61,0.03,Completed,868.7283
2847,16,2024-11-03,Tundra,48087.4,0.05,Completed,2404.3700000000003
2848,8,2024-11-26,Tacoma,30047.59,0.02,Completed,600.9518
2849,19,2024-11-12,RAV4,31606.79,0.02,Pending,632.1358
2850,15,2024-11-04,Tundra,48904.57,0.02,Completed,978.0914
2851,9,2024-11-16,Tundra,38594.36,0.03,Completed,1157.8308
2852,2,2024-11-18,Camry,29952.94,0.05,Pending,1497.647
2853,1,2024-11-02,Highlander,39355.34,0.05,Completed,1967.7669999999998
2854,19,2024-11-15,RAV4,31291.32,0.05,Cancelled,1564.566
2855,12,2024-11-23,Tundra,45260.79,0.02,Completed,905.2158000000001
2856,7,2024-11-04,Tundra,40821.14,0.02,Pending,816.4228
2857,1,2024-11-12,RAV4,32406.18,0.03,Cancelled,972.1854
2858,5,2024-11-26,Tundra,47808.5,0.05,Completed,2390.425
2859,17,2024-11-22,RAV4,29612.39,0.05,Completed,1480.6195
2860,13,2024-11-13,Camry,29897.43,0.03,Completed,896.9229
2861,16,2024-11-07,Highlander,35317.42,0.03,Completed,1059.5226
2862,8,2024-11-21,Highlander,39185.69,,Completed,0.0
2863,1,2024-11-01,Corolla,22636.52,0.03,Completed,679.0956
2864,15,2024-11-30,Tundra,40840.1,0.02,Completed,816.802
2865,5,2024-11-11,Highlander,44312.03,0.03,Completed,1329.3609
2866,15,2024-11-28,Corolla,23753.61,0.02,Completed,475.0722
2867,15,2024-11-16,RAV4,27787.38,0.03,Cancelled,833.6214
2868,8,2024-11-28,Corolla,23038.4,,Pending,0.0
2869,20,2024-11-10,Highlander,35490.13,,Completed,0.0
2870,1,2024-11-03,Highlander,40015.19,0.05,Completed,2000.7595000000001
2871,7,2024-11-21,Tacoma,31924.14,,Completed,0.0
2872,2,2024-11-16,Corolla,20003.27,0.05,Completed,1000.1635000000001
2873,1,2024-11-12,Tacoma,35879.38,,Pending,0.0
2874,13,2024-11-27,Camry,27459.91,0.02,Pending,549.1982
2875,9,2024-11-09,RAV4,27142.21,0.02,Completed,542.8442
2876,9,2024-11-05,Corolla,22308.14,,Completed,0.0
2877,7,2024-11-26,Corolla,20739.83,0.05,Completed,1036.9915
2878,15,2024-11-02,Tundra,49995.68,,Pending,0.0
2879,16,2024-11-22,Corolla,23520.06,0.03,Completed,705.6018
2880,11,2024-11-01,Highlander,43482.24,,Pending,0.0
2881,4,2024-11-06,Corolla,22483.79,0.03,Completed,674.5137
2882,5,2024-11-23,Corolla,23590.89,0.02,Completed,471.8178
2883,10,2024-11-06,RAV4,34022.1,,Completed,0.0
2884,10,2024-11-23,Camry,28167.17,0.03,Completed,845.0151
2885,2,2024-11-02,Highlander,38224.23,0.05,Completed,1911.2115000000003
2886,5,2024-11-01,RAV4,30031.54,0.02,Completed,600.6308
2887,18,2024-11-07,Highlander,42637.15,0.03,Pending,1279.1145
2888,19,2024-11-01,Corolla,22202.62,0.05,Pending,1110.131
2889,6,2024-11-08,Highlander,42852.74,0.02,Completed,857.0548
2890,14,2024-11-24,Corolla,21810.92,0.03,Completed,654.3276
2891,2,2024-11-05,Highlander,38308.64,0.02,Pending,766.1728
2892,12,2024-11-19,Highlander,38620.32,0.05,Completed,1931.016
2893,1,2024-11-30,Camry,29300.21,0.03,Completed,879.0062999999999
2894,12,2024-11-20,RAV4,33131.53,0.03,Cancelled,993.9458999999999
2895,19,2024-11-04,Corolla,20334.22,0.05,Completed,1016.7110000000001
2896,14,2024-11-07,RAV4,30411.49,,Completed,0.0
